Date,AAPL,MSFT,GOOGL,^GSPC,BRK-A,AMZN
2018-07-25 00:00:00-04:00,46.36307907104492,104.19674682617188,63.797000885009766,2846.070068359375,299816.0,93.18049621582031
2018-07-26 00:00:00-04:00,46.2179069519043,103.05915832519531,64.2750015258789,2837.43994140625,300501.0,90.4000015258789
2018-07-27 00:00:00-04:00,45.44922637939453,101.23526000976562,62.644500732421875,2818.820068359375,302000.0,90.8635025024414
2018-07-30 00:00:00-04:00,45.194602966308594,99.06354522705078,61.50199890136719,2802.60009765625,303432.0,88.96099853515625
2018-07-31 00:00:00-04:00,45.2850341796875,99.73103332519531,61.361000061035156,2816.2900390625,301550.0,88.87200164794922
2018-08-01 00:00:00-04:00,47.95277404785156,99.9190673828125,61.64950180053711,2813.360107421875,301200.0,89.8584976196289
2018-08-02 00:00:00-04:00,49.35447692871094,101.13185119628906,62.05649948120117,2827.219970703125,301160.0,91.71649932861328
2018-08-03 00:00:00-04:00,49.49725341796875,101.57372283935547,61.90800094604492,2840.35009765625,304671.0,91.16449737548828
2018-08-06 00:00:00-04:00,49.7542724609375,101.6583480834961,61.88349914550781,2850.39990234375,311806.0,92.38749694824219
2018-08-07 00:00:00-04:00,49.287841796875,102.36344909667969,62.79199981689453,2858.449951171875,315600.0,93.1240005493164
2018-08-08 00:00:00-04:00,49.3211555480957,102.93692779541016,63.06650161743164,2857.699951171875,315300.0,94.32599639892578
2018-08-09 00:00:00-04:00,49.709068298339844,103.10615539550781,63.222999572753906,2853.580078125,315100.0,94.9260025024414
2018-08-10 00:00:00-04:00,49.560997009277344,102.47626495361328,62.6254997253418,2833.280029296875,312000.0,94.31500244140625
2018-08-13 00:00:00-04:00,49.881011962890625,101.7335433959961,62.43199920654297,2821.929931640625,310230.0,94.80999755859375
2018-08-14 00:00:00-04:00,50.09116744995117,103.00274658203125,62.90700149536133,2839.9599609375,310815.0,95.98249816894531
2018-08-15 00:00:00-04:00,50.208187103271484,101.6059799194336,61.611000061035156,2818.3701171875,309050.0,94.13099670410156
2018-08-16 00:00:00-04:00,50.9437255859375,101.58709716796875,61.202999114990234,2840.68994140625,313000.0,94.32599639892578
2018-08-17 00:00:00-04:00,51.96107864379883,101.53048706054688,60.79249954223633,2850.1298828125,313465.0,94.11100006103516
2018-08-20 00:00:00-04:00,51.454795837402344,100.86039733886719,61.09749984741211,2857.050048828125,314060.0,93.83550262451172
2018-08-21 00:00:00-04:00,51.35448455810547,100.02044677734375,60.87049865722656,2862.9599609375,313725.0,94.1709976196289
2018-08-22 00:00:00-04:00,51.35688018798828,101.03971099853516,61.087501525878906,2861.820068359375,312400.0,95.24500274658203
2018-08-23 00:00:00-04:00,51.46195602416992,101.5115966796875,61.05799865722656,2856.97998046875,311983.0,95.1449966430664
2018-08-24 00:00:00-04:00,51.62195587158203,102.30437469482422,61.837501525878906,2874.68994140625,312850.0,95.26950073242188
